ATTEMPT, Time, Performance
1,169.779,23.36999
1,179.7812,23.09929
1,189.7859,22.34172
1,199.7963,23.37165
1,209.797,21.91698
1,219.7989,22.93434
1,229.8052,22.80957
1,239.8024,22.74868
1,249.8049,23.06256
1,259.8076,22.62169
1,269.8157,21.73868
1,279.8183,20.8909
1,289.8208,22.24897
1,299.8224,21.96012
1,309.8243,23.17292
1,319.8246,23.07015
1,329.832,23.07631
1,339.8271,24.38763
1,349.8276,24.21757
1,359.8348,23.58081
1,369.8339,22.789
1,379.8378,23.07646
1,389.8381,22.71561
1,399.8395,22.47261
1,409.8392,22.54757
1,419.8419,23.84121
1,429.8438,23.88434
1,439.8467,22.53657
1,449.8558,24.18186
1,459.8558,24.20972
1,469.8563,23.94688
1,479.8604,24.09421
1,489.8622,24.81458
1,499.8658,25.44675
1,509.868,23.11674
1,519.8757,27.06513
1,529.8777,26.90398
1,539.8814,24.75055
1,549.8832,26.95314
1,559.8856,26.48978
1,569.8951,27.42306
1,579.8953,27.2339
1,589.8971,27.66629
1,599.9031,27.18314
ATTEMPT, Time, Performance
2,19.71409,21.94378
2,29.71391,20.94548
2,39.72215,22.30017
2,49.72374,21.57623
2,59.72752,24.22283
2,69.7301,23.30519
2,79.73361,24.81297
2,89.74594,23.68953
2,99.74255,21.51136
2,109.7458,24.03392
2,119.7478,22.49045
2,129.7502,22.97405
2,139.7529,22.41361
2,149.7624,24.20387
2,159.7626,24.52505
2,169.7648,25.32538
2,179.7679,26.39482
2,189.7714,23.48765
2,199.7733,24.35538
2,209.7792,22.71692
2,219.7802,22.57914
2,229.782,22.06211
2,239.7834,21.56092
2,249.7941,22.788
2,259.7909,21.52968
2,269.7937,22.3175
2,279.7998,22.04939
2,289.8015,23.26086
2,299.8067,22.78368
2,309.8037,24.45021
2,319.8062,25.35362
2,329.8082,25.81189
2,339.8106,27.1446
2,349.8135,26.07247
2,359.8203,25.18867
2,369.8231,25.33626
2,379.8239,25.78979
2,389.825,25.25063
2,399.8281,26.80772
2,409.8304,27.44183
2,419.8338,26.43534
2,429.8322,26.1387
2,439.839,25.54287
2,449.841,25.2674
2,459.8423,24.51723
2,469.8455,26.38344
2,479.8488,26.43659
2,489.8502,27.97524
2,499.851,27.1318
2,509.8536,26.05095
2,519.8611,25.95649
2,529.8613,25.91088
2,539.8636,27.56461
2,549.8665,27.65858
2,559.8687,27.81479
2,569.8714,27.93038
2,579.8737,25.57249
2,589.8802,25.63716
2,599.8802,25.60805
ATTEMPT, Time, Performance
3,19.71072,22.11983
3,29.70274,22.17587
3,39.70488,24.36725
3,49.71442,23.1743
3,59.71645,22.85414
3,69.7188,22.377
3,79.72422,22.08323
3,89.72594,21.91495
3,99.72824,21.30507
3,109.737,22.20441
3,119.739,19.4617
3,129.7412,23.74743
3,139.7443,22.74161
3,149.7462,23.10503
3,159.7542,23.84003
3,169.7556,24.39177
3,179.7565,23.56336
3,189.7609,22.38795
3,199.7619,24.11646
3,209.7644,23.16854
3,219.7679,22.84054
3,229.775,22.41142
3,239.776,24.75916
3,249.777,24.13814
3,259.7777,22.68669
3,269.7893,23.98703
3,279.7846,22.9179
3,289.7873,25.5616
3,299.7875,23.69438
3,309.7889,25.03816
3,319.7976,23.49916
3,329.7975,24.54524
3,339.8004,25.02652
3,349.8032,23.21644
3,359.8054,25.72213
3,369.8056,24.1199
3,379.8203,23.97531
3,389.8213,23.82857
3,399.8357,30.0933
3,409.8371,29.67614
3,419.841,29.43494
3,429.843,31.15236
3,439.8459,28.95423
3,449.8481,30.86735
3,459.8564,29.94811
3,469.8633,29.68219
3,479.8579,26.27647
3,489.861,26.84472
3,499.8613,26.93346
3,509.8652,28.64559
3,519.8673,29.99652
3,529.8687,26.66227
3,539.8746,26.53715
3,549.8757,26.83534
3,559.8758,27.56606
3,569.8814,26.05001
3,579.8839,28.35948
3,589.884,29.16921
3,599.8842,29.93613
ATTEMPT, Time, Performance
4,19.70609,22.15058
4,29.7004,21.24899
4,39.7012,22.3326
4,49.70287,21.75948
4,59.7037,25.39969
4,69.71168,25.19544
4,79.71286,22.62941
4,89.71535,22.63335
4,99.71984,21.14723
4,109.7218,23.56973
4,119.7368,21.65881
4,129.7513,22.32971
4,139.7552,24.44148
4,149.7557,23.76273
4,159.7561,22.05083
4,169.7602,22.77262
4,179.7699,24.10398
4,189.7738,23.03057
4,199.7758,24.53056
4,209.7772,23.30456
4,219.778,22.16752
4,229.7924,21.87243
4,239.7946,21.99459
4,249.7988,23.32565
4,259.7993,23.02341
4,269.7995,25.93656
4,279.8,27.10188
4,289.8022,22.8768
4,299.8031,21.8341
4,309.8111,24.24523
4,319.8124,24.6591
4,329.8138,25.04132
4,339.8159,26.12625
4,349.8163,23.89131
4,359.8199,25.48456
4,369.8215,24.03105
4,379.8226,25.53879
4,389.8315,25.87382
4,399.8362,23.90123
4,409.8362,23.10669
4,419.8394,21.29329
4,429.8427,23.2947
4,439.8516,22.66516
4,449.8546,22.98965
4,459.8579,22.99727
4,469.8608,26.92035
4,479.8619,27.00307
4,489.8629,23.6066
4,499.8635,24.96207
4,509.8634,24.1965
4,519.8638,23.30308
4,529.8696,22.40684
4,539.873,22.32104
4,549.8761,22.17062
4,559.877,21.60537
4,569.8809,21.73107
4,579.8926,20.84043
4,589.8962,22.24189
4,599.897,21.64701
ATTEMPT, Time, Performance
5,19.69751,22.25838
5,29.70593,21.10992
5,39.69975,22.58219
5,49.70219,21.82271
5,59.71535,23.93978
5,69.71523,23.57041
5,79.72382,26.75401
5,89.71972,26.43688
5,99.72258,24.80729
5,109.7287,28.05338
5,119.7309,27.0366
5,129.7332,27.89356
5,139.7348,30.09995
5,149.7349,32.42331
5,159.7377,29.33559
5,169.7401,22.92872
5,179.7404,24.57271
5,189.741,21.4669
5,199.7473,24.89887
5,209.7485,26.47235
5,219.7494,25.65782
5,229.7517,24.41317
5,239.7521,24.80391
5,249.7574,23.06984
5,259.76,21.04784
5,269.7624,24.79154
5,279.7672,21.58426
5,289.7707,22.31096
5,299.7732,22.71977
5,309.7739,24.88784
5,325.1195,23.71942
5,335.1194,20.82306
5,345.1212,21.70029
5,355.1221,20.57991
5,365.1227,21.82429
5,375.1244,21.34956
5,385.1319,21.56467
5,395.1295,24.51817
5,405.1313,24.19226
5,415.1322,21.56246
5,425.1332,21.0398
5,435.1347,22.7892
5,445.137,20.93657
5,455.1383,26.65609
5,465.1414,25.56798
5,475.1426,22.97949
5,485.1441,24.3832
5,495.1481,21.39947
5,505.1489,23.08973
5,515.1495,21.02606
5,525.15,16.79676
5,535.1519,16.89904
5,545.1541,17.48839
5,555.1566,21.67448
5,565.1591,19.55335
5,575.1601,19.75225
5,585.1605,15.81033
5,595.1617,13.31034
ATTEMPT, Time, Performance
6,19.6993,23.08027
6,29.69807,23.52752
6,39.70146,24.45826
6,49.70457,22.42817
6,59.71485,27.3092
6,69.71536,26.57238
6,79.71711,25.33799
6,89.72083,27.24545
6,110.0708,28.7733
6,120.0867,30.26149
6,130.0896,27.52196
6,140.0918,28.54871
6,150.0937,27.27611
