ATTEMPT, Time, Performance
3,870.0297,105.5188
3,880.0353,103.844
3,890.0333,101.8121
ATTEMPT, Time, Performance
3,19.7046,84.4214
3,29.70552,79.48617
3,39.72025,74.10582
3,49.71618,73.1896
3,59.726,75.34751
3,69.73672,88.84184
3,79.74173,87.73712
3,89.74397,88.54068
3,99.75506,87.36446
3,109.755,81.41175
3,119.7603,89.00993
3,129.7631,86.75652
3,139.7624,86.03208
3,149.7631,84.72427
3,159.7815,83.88158
3,169.7762,90.48867
3,179.779,88.90231
3,189.7802,86.9391
3,199.7892,83.82844
3,209.7986,80.31852
3,219.8004,81.8242
3,229.8204,90.89465
3,239.8192,88.6701
3,249.8235,85.47734
3,259.8249,84.90675
3,269.8371,75.50875
3,279.8386,88.57968
3,289.84,88.70577
3,299.8497,88.11376
3,309.855,85.80431
3,319.8556,84.41921
3,329.8607,89.23289
3,339.8681,91.45883
3,349.877,86.62891
3,359.8789,83.51595
3,369.8792,82.73208
3,379.8878,82.89692
3,389.8854,86.67163
3,399.8968,87.72904
3,409.8975,88.01413
3,419.9007,88.1365
3,429.9048,82.07327
3,439.9159,87.83522
3,449.9288,87.3613
3,459.9308,86.85201
3,469.9355,86.62589
3,479.9362,88.00677
3,489.9374,90.05427
3,499.9392,92.59006
3,509.9397,91.93548
3,519.9409,93.33315
3,529.9409,93.6626
3,539.9453,92.87486
3,549.9658,93.73424
3,559.9693,93.33321
3,569.9646,88.89693
3,579.975,89.3388
3,589.9777,86.29856
3,599.9774,92.43655
3,609.9798,91.91293
3,619.9827,92.69917
3,629.985,91.70387
3,639.9961,88.21178
3,650.0001,91.8849
3,660.0029,92.95451
3,670.0165,93.15868
3,680.0199,92.65913
3,690.0222,90.49487
3,700.0385,91.22137
3,710.0406,95.01315
3,720.0431,92.96713
3,730.0543,95.75833
3,740.0593,95.99642
3,750.0623,92.12611
3,760.0742,92.11211
3,770.0748,90.61854
3,780.0754,91.02354
3,790.0813,88.77207
3,800.0825,85.48302
3,810.0833,89.46789
3,820.0934,92.95045
3,830.0978,90.90694
3,840.1017,92.93877
3,850.1091,93.21517
3,860.105,89.59721
3,870.1161,91.13126
3,880.1221,89.63644
3,890.1232,90.47371
